User-ID,Location,Age
127871,"brooklyn, new york, usa",32.0
127914,"anchorage, alaska, usa",43.0
127919,"seattle, washington, usa",49.0
127942,"mobile, alabama, usa",23.0
127970,"tucson, arizona, usa",32.0
128008,"richmond, virginia, usa",29.0
128014,"st. louis, missouri, usa",32.0
128019,"milwaukee, wisconsin, usa",32.0
128033,"gilchrist, oregon, usa",47.0
128040,"toledo, ohio, usa",35.0
128045,"clearwater, florida, usa",41.0
128060,"denton, texas, usa",36.0
128085,"durham, north carolina, usa",40.0
128119,"olathe, kansas, usa",32.0
128122,"lithia springs, georgia, usa",37.0
128208,"san antonio, texas, usa",34.0
128233,"kelowna, british columbia, canada",19.0
128257,"worcester, massachusetts, usa",26.0
128276,"los angeles, ,",32.0
128286,"felton, california, usa",32.0
128325,"toledo, ohio, usa",43.0
128331,"chittenango, new york, usa",24.0
128332,"alvin, texas, usa",32.0
128362,"amherst, new hampshire, usa",54.0
128404,"fall river, massachusetts, usa",30.0
128406,"columbia, missouri, usa",31.0
128415,"easton, maryland, usa",37.0
128434,"oak park, illinois, usa",24.0
128464,"new york, new york, usa",52.0
128543,"palo alto, california, usa",32.0
128557,"tunbridge wells, kent, united kingdom",32.0
128574,"carlstadt, new jersey, usa",34.0
128579,"tucson, ,",32.0
128588,"new york city, new york, usa",26.0
128610,"fort myers beach, ,",48.0
128653,"berlin, berlin, germany",20.0
128669,"vancouver, british columbia, canada",22.0
128693,"leicester, england, united kingdom",32.0
128696,"southampton, england, united kingdom",34.0
128703,"vancouver, british columbia, canada",40.0
128710,"ottawa, ontario, canada",32.0
128727,"christmas, florida, usa",45.0
128732,"north dighton, massachusetts, usa",31.0
128766,"sausalito, california, usa",32.0
128782,"kaarst, nordrhein-westfalen, germany",30.0
128790,"southampton, england, united kingdom",31.0
128821,"boston, ,",32.0
128835,"bellingham, washington, usa",60.0
128841,"melrose, massachusetts, usa",42.0
128911,"lodi, california, usa",29.0
128915,"ridgeland, south carolina, usa",43.0
128942,"chula vista, california, usa",31.0
128949,"seattle, washington, usa",32.0
128974,"somewhere in bc..., british columbia, canada",36.0
129002,"san antonio, texas, usa",9.0
129008,"rapid city, south dakota, usa",44.0
129056,"norwich, norfolk, united kingdom",22.0
129074,"marietta, georgia, usa",51.0
129084,"boise, idaho, usa",39.0
129110,"manassas, virginia, usa",24.0
129113,"clemons, ,",35.0
129114,"san diego, california, usa",40.0
129187,"north hollywood, california, usa",32.0
129238,"westland, michigan, usa",32.0
129255,"valladolid, castilla y leon, spain",20.0
129289,"vientiane, vientiane, laos",32.0
129338,"apache junction, arizona, usa",24.0
129339,"brandon, florida, usa",55.0
129358,"highland, california, usa",36.0
129368,"los gatos, ,",32.0
129373,"mercer island, ,",54.0
129389,"chattanooga, ,",32.0
129393,"espoo, uusimaa, finland",27.0
129399,"encinitas, california, usa",32.0
129434,"palm springs, california, usa",23.0
129444,"sherman oaks, california, usa",30.0
129458,"seattle, washington, usa",43.0
129461,"montgomery, alabama, usa",39.0
129465,"durham, north carolina, usa",33.0
129474,"fife. wa, ,",50.0
129489,"vancouver, british columbia, canada",24.0
129503,"lisboa, n/a, portugal",40.0
129505,"cookeville, tennessee, usa",32.0
129563,"henderson, nevada, usa",32.0
129611,"duisburg, nordrhein-westfalen, germany",25.0
129690,"valley stream, new york, usa",34.0
129716,"tallahassee, florida, usa",30.0
129718,"ottawa, ontario, canada",30.0
129725,"waterloo, ontario, canada",32.0
129835,"fernandina beach, florida, usa",23.0
129851,"philadelphia, pennsylvania, usa",35.0
129883,"portland, oregon, usa",23.0
129929,"manchester, new hampshire,",32.0
129988,"eagle point, oregon, usa",31.0
130063,"flemington, new jersey, usa",35.0
130085,"attadale, western australia, australia",42.0
130132,"hamilton, ontario, canada",33.0
130150,"johnson city, tennessee, usa",32.0
130157,"olympia, washington, usa",47.0
130166,"st. charles, missouri, usa",69.0
130168,"calgary, alberta, canada",62.0
130181,"powell, ,",17.0
130199,"canoga park, california, usa",20.0
130215,"arlington, virginia, usa",34.0
130243,"winnipeg, manitoba, canada",32.0
130258,"meshoppen, pennsylvania, usa",27.0
130347,"providence, rhode island, usa",32.0
130426,"walla walla, washington, usa",32.0
130430,"boone, north carolina, usa",27.0
130438,"yarmouth, nova scotia, canada",38.0
130474,"nashville, tennessee, usa",33.0
130480,"boston, massachusetts, usa",32.0
130482,"earth, , universe",54.0
130485,"minneapolis, minnesota, usa",32.0
130493,"albuquerque, new mexico, usa",45.0
130518,"limehouse, ontario, canada",31.0
130543,"surrey, british columbia, canada",22.0
130553,"bertem, vlaams brabant, belgium",37.0
130554,"sandpoint, idaho, usa",32.0
130570,"singapore, n/a, singapore",32.0
130571,"summerville, south carolina, usa",32.0
130581,"griswold, iowa, usa",18.0
130624,"santa rosa, california, usa",32.0
130636,"swartz creek, michigan, usa",20.0
130637,"toronto, ontario, canada",32.0
130658,"montreal, ,",90.0
130670,"columbia, maryland, usa",45.0
130677,"copenhagen, n/a, denmark",29.0
130705,"sydney, new south wales, australia",29.0
130710,"grinnell, iowa, usa",2.0
130784,"ferndale, washington, usa",32.0
130792,"lefkosia, n/a, cyprus",36.0
130837,"toronto, ontario, canada",32.0
130847,"russellville, arkansas, usa",35.0
130882,"lahore, punjab, pakistan",28.0
130913,"dayton, ohio, usa",35.0
130923,"covina, california, usa",43.0
130939,"shenandoah junction, west virginia, usa",32.0
130950,"jersey city, new jersey, usa",32.0
130961,"falls church, virginia, usa",32.0
130978,"hoffman estates, illinois, usa",14.0
131006,"vancouver, british columbia, canada",32.0
131023,"tarlac, n/a,",32.0
131026,"houston, texas, usa",33.0
131027,"portland, oregon, usa",31.0
131032,"west blocton, alabama, usa",36.0
131039,"allentown, pennsylvania, usa",32.0
131046,"ellington, connecticut, usa",26.0
131094,"calgary, alberta, canada",32.0
131099,"nottingham, england, united kingdom",39.0
131108,"storm lake, iowa, usa",21.0
131126,"barcelona, catalunya, spain",31.0
131154,"soddy-daisy, tennessee, usa",18.0
131182,"mobile, alabama, usa",32.0
131233,"moline, ,",32.0
131238,"bismarck, north dakota, usa",15.0
131243,"milwaukee, wisconsin, usa",32.0
131296,"helsinki, uusimaa, finland",32.0
131317,"santa cruz, california, usa",32.0
131354,"eatontown, new jersey, usa",32.0
131363,"flekkefjord, vest-agder, norway",20.0
131402,"governors bay, canterbury, new zealand",32.0
131437,"auckland, auckland, new zealand",21.0
131441,"paris, paris, france",18.0
131476,"sydney, new south wales, australia",29.0
131482,"woburn, massachusetts, usa",37.0
131510,"luxembourg, _, luxembourg",31.0
131548,"burien, washington, usa",32.0
131560,"columbus, ohio, ohio, usa",32.0
131594,"citrus heights, california, usa",47.0
131597,"cypress, california, usa",41.0
131622,"two rivers, wisconsin, usa",51.0
131655,"charleston, west virginia, usa",32.0
131657,"sherwood park, alberta, canada",32.0
131675,"nijmegen, gelderland, netherlands",36.0
131678,"leiden, zuid holland, netherlands",35.0
131686,"chemainus, british columbia, canada",27.0
131689,"pasadena, california, usa",31.0
131837,"west valley city, utah, usa",32.0
131855,"farnborough, hampshire, united kingdom",31.0
131883,"arlington, virginia, usa",32.0
131884,"san diego, california, usa",32.0
131913,"dortmund, nordrhein-westfalen, germany",35.0
131974,"romeoville, ,",32.0
132006,"champlain, new york, usa",31.0
132012,"springfield, missouri, usa",32.0
132030,"rochester, new york, usa",44.0
132083,"tazewell, virginia, usa",47.0
132133,"fairfield, california, usa",23.0
132166,"shelby township, michigan, usa",28.0
132171,"milltown, wisconsin, usa",54.0
132173,"charlotte, north carolina, usa",32.0
132188,"bloomer, ,",55.0
132199,"santa barbara, california, usa",32.0
132203,"sheffield, south yorkshire, united kingdom",32.0
132282,"birmingham, alabama, usa",23.0
132290,"raleigh, , usa",32.0
132347,"baltimore, maryland, usa",32.0
132357,"minneapolis, minnesota, usa",52.0
132371,"middletown, delaware, usa",54.0
132373,"oceanside, california, usa",45.0
132374,"arden hills, minnesota, usa",73.0
132375,"denver, colorado, usa",58.0
132382,"grosse pointe farms, michigan, usa",40.0
132392,"claremont, california, usa",38.0
132425,"centreville, virginia, usa",37.0
132453,"farmington, missouri, usa",50.0
132455,"frisco, texas, usa",14.0
132492,"hamburg- rissen, hamburg, germany",32.0
132500,"fürth, ,",29.0
132522,"vancouver, washington, usa",20.0
132531,"fetcham, england, united kingdom",29.0
132544,"ottawa, ontario, canada",38.0
132572,"dartmouth, nova scotia, canada",45.0
132582,"san donato milanese, milano, italy",20.0
132616,"green river, wyoming, usa",32.0
132624,"culver city, california, usa",32.0
132652,"cologne, nordrhein-westfalen, germany",32.0
132663,"newport beach, california, usa",44.0
132684,"belton, missouri, usa",32.0
132687,"oak park, michigan, usa",28.0
132745,"richmond, virginia, usa",32.0
132786,"boulder, colorado, usa",42.0
132836,"west palm beach, florida, usa",57.0
132846,"ocean shores, washington, usa",32.0
132851,"torrance, california, usa",43.0
132887,"miami, florida, usa",32.0
132901,"pooler, georgia, usa",24.0
132909,"stacy, minnesota, usa",35.0
132920,"milton, ontario, canada",46.0
132930,"wokingham, england, united kingdom",29.0
132981,"chicago, ,",35.0
132996,"austin, texas, usa",34.0
133037,"whitehorse, yukon territory, canada",18.0
133041,"lake winnebago, missouri, usa",32.0
133123,"münchen, bayern, germany",27.0
133166,"ottawa, ontario, canada",23.0
133192,"cambridge, cambridgeshire, united kingdom",32.0
133225,"irvine, california, usa",28.0
133246,"bolton, massachusetts, usa",43.0
133258,"bloomington, illinois, usa",49.0
133272,"indianapolis, indiana, usa",45.0
133284,"atlanta, georgia, usa",41.0
133296,"ormond beach, florida, usa",23.0
133416,"jacksons point, ontario, canada",25.0
133417,"dortmund, nordrhein-westfalen, germany",33.0
133418,"plano, texas, usa",32.0
133424,"san antonio, texas, usa",34.0
133435,"statesville,, north carolina, usa",40.0
133557,"vista, california, usa",32.0
133567,"frankfurt am main, hessen, germany",57.0
133569,"riverside, california, usa",32.0
133571,"olney, maryland, usa",39.0
133654,"boxtel, noord-brabant, netherlands",40.0
133682,"las cruces, new mexico, usa",32.0
133689,"calgary, alberta, canada",29.0
133706,"palmyra, western australia, australia",30.0
133738,"indianapolis, indiana, usa",28.0
133744,"elkhart, indiana, usa",33.0
133747,"gaithersburg, maryland, usa",28.0
133771,"lawrence, ,",28.0
133778,"superior, wisconsin, usa",25.0
133786,"olathe, kansas, usa",35.0
133811,"san diego, california, usa",32.0
133860,"bement, illinois, usa",28.0
133868,"sun city, california, usa",36.0
133905,"sacramento, california, usa",34.0
133935,"north arlington, new jersey, usa",28.0
133957,"lafayette, california, usa",32.0
133958,"highland heights, kentucky, usa",53.0
133961,"maidstone, england, united kingdom",32.0
134004,"jasper, alberta, canada",32.0
134005,"santa rosa, california, usa",34.0
134031,"giessen, hessen, germany",27.0
134118,"chicago, illinois, usa",32.0
134120,"west chicago,, illinois, usa",44.0
134137,"fremont, north carolina, usa",27.0
134171,"pompano beach, florida, usa",39.0
134184,"wichita, kansas, usa",32.0
134225,"omaha, nebraska, usa",25.0
134240,"derry, new hampshire, usa",32.0
134247,"winfield, illinois, usa",26.0
134264,"phoenix, arizona, usa",32.0
134278,"pikeville, kentucky, usa",23.0
134294,"stanton, nebraska, usa",44.0
134302,"dallas, texas, usa",32.0
134311,"barstow, california, usa",23.0
134313,"woodstock, virginia, usa",46.0
134347,"cincinnati, ohio, usa",26.0
134356,"baltimore, maryland, usa",32.0
134403,"san francsico, california, usa",18.0
134434,"barcelona, barcelona, spain",25.0
134467,"mannheim, baden-württemberg,",35.0
134483,"roanoke, virginia, usa",32.0
134508,"ottawa, ontario, canada",55.0
134516,"london, england, united kingdom",26.0
134556,"santander, cantabria, spain",28.0
134596,"arlington, massachusetts, usa",39.0
134621,"collonges sous salève, rhône-alpes, france",31.0
134630,"danvers, massachusetts, usa",32.0
134641,"dartmouth, nova scotia, canada",48.0
134663,"wien, wien,",21.0
134684,"fort collins, colorado, usa",28.0
134694,"spring, texas, usa",42.0
134705,"calgary, alberta, canada",29.0
134732,"piscataway, new jersey, usa",55.0
134761,"waco, texas, usa",26.0
134784,"chicago, illinois, usa",27.0
134797,"elk grove, california, usa",32.0
134835,"winston-salem, north carolina, usa",32.0
134837,"kuala lumpur, wilayah persekutuan, malaysia",28.0
134863,"san jose, california, usa",32.0
134869,"menifee lakes, california, usa",32.0
134871,"webster, new york, usa",32.0
134884,"san diego, california, usa",32.0
134890,"münchen, bayern, germany",37.0
134900,"spring, texas, usa",39.0
134948,"west liberty, kentucky, usa",43.0
135006,"salt lake city, utah, usa",47.0
135043,"suffolk, virginia, usa",32.0
135045,"spring, texas, usa",29.0
135061,"floyds knobs, indiana, usa",32.0
135064,"san jose, california, usa",18.0
135074,"ramstein, rheinland-pfalz, germany",47.0
135110,"london, england, united kingdom",20.0
135141,"franklin, kentucky, usa",32.0
135149,"ft. pierce, florida, usa",32.0
135170,"harbor city, california, usa",32.0
135176,"port dover, ontario, canada",56.0
135185,"minneapolis, minnesota, usa",51.0
135228,"pasadena, ,",32.0
135265,"groton, connecticut, usa",32.0
135277,"montreal, quebec, canada",30.0
135280,"midland, michigan, usa",18.0
135294,"houston, texas, usa",32.0
135317,"creve coeur, missouri, usa",32.0
135321,"fayetteville, north carolina, usa",46.0
135329,"paget, n/a, bermuda",40.0
135330,"san clemente, california, usa",61.0
135351,"greenwood, south carolina, usa",23.0
135360,"albuquerque, new mexico, usa",39.0
135367,"braunschweig, niedersachsen, germany",37.0
135376,"las vegas, nevada, usa",32.0
135383,"tucson, arizona, usa",43.0
135395,"calabasas, california, usa",32.0
135398,"alexandria, kentucky, usa",40.0
135411,"rockaway, ,",34.0
135443,"fairbanks, alaska, usa",32.0
135458,"ottawa, ontario, canada",24.0
135469,"asbury park, new jersey, usa",32.0
135473,"portales, ,",24.0
135607,"portland, oregon, usa",32.0
135609,"charlestown, massachusetts, usa",32.0
135618,"hampton, new brunswick, canada",32.0
135624,"kuwait, kuwait, kuwait",25.0
135625,"truro, cornwall, united kingdom",32.0
135653,"tampa, florida, usa",21.0
135665,"juneau, alaska, usa",19.0
135673,"hafnarfjordur, reykjavik, iceland",26.0
135681,"eastleigh, hampshire, united kingdom",32.0
135703,"fredericton, new brunswick, canada",32.0
135704,"naboomspruit, limpopo, south africa",66.0
135730,"park ridge, illinois, usa",32.0
135736,"los angeles, california, usa",54.0
135753,"baker city, oregon, usa",55.0
135763,"rapid city, south dakota, usa",42.0
135766,"sackville, new brunswick, canada",43.0
135768,"reno, nevada, usa",46.0
135776,"allston, massachusetts, usa",32.0
135778,", massachusetts, usa",45.0
135785,"capitol heights, maryland, usa",32.0
135799,"detroit, michigan, usa",50.0
135831,"potomac falls, virginia, usa",32.0
135847,"cold spring, kentucky, usa",20.0
135865,"sheffield, vermont, usa",41.0
135869,"gibsonia, pennsylvania, usa",46.0
135873,"st. louis, missouri, usa",32.0
135885,"middle park, victoria, australia",52.0
135895,"holt, florida, usa",32.0
135902,"birmingham, n/a, united kingdom",20.0
135919,"kitchener, ontario, canada",32.0
135928,"moberly, missouri, usa",32.0
135946,"harwich, massachusetts, usa",36.0
135957,"key west, florida, usa",26.0
135959,"antioch, california, usa",66.0
135965,"charlotte, north carolina, usa",32.0
135974,"kanata, ontario, canada",29.0
135975,"hatboro, pennsylvania, usa",32.0
135996,"gatineau, quebec, canada",33.0
136010,"brampton, ontario, canada",32.0
136011,"rancho cordova, california, usa",37.0
136014,"seattle, washington, usa",32.0
136062,"middleburg, florida, usa",32.0
136071,"normal, illinois, usa",44.0
136077,"thousand oaks, california, usa",66.0
136104,"cambridge, ontario, canada",32.0
136136,"seattle, washington, usa",32.0
136137,"kenner, louisiana, usa",32.0
136139,"fair oaks, california, usa",32.0
136193,"los angeles, california, usa",40.0
136205,"crest hill, illinois, usa",39.0
136234,"de pere, wisconsin, usa",27.0
136235,"tumwater, washington, usa",42.0
136237,"calgary, alberta, canada",34.0
136240,"travelers rest, south carolina, usa",20.0
136252,"santa fe, new mexico, usa",33.0
136255,"saint joseph, missouri, usa",32.0
136291,"lexington, kentucky, usa",23.0
136306,"aiken, south carolina, usa",39.0
136313,"portland, oregon, usa",27.0
136326,"shingle springs, california, usa",42.0
136348,"oceanside, new york, usa",51.0
136350,"fredericton, new brunswick, canada",32.0
136357,"puyallup, washington, usa",152.0
136362,"moscow, idaho, usa",35.0
136371,"jamaica plain, massachusetts, usa",25.0
136382,"edmonton, alberta, canada",32.0
136396,"warren, ohio, usa",34.0
136430,"richmond, kentucky, usa",32.0
136439,"palm bay, florida, usa",36.0
136465,"canton, ,",18.0
136473,"minneapolis, minnesota, usa",32.0
136477,"calais, pas de calais, france",19.0
136491,"rio rancho, new mexico, usa",18.0
136509,"santa barbara, california, usa",31.0
136551,"houston, texas, usa",36.0
136561,"mesa, arizona, usa",37.0
136568,"portland, oregon, usa",32.0
136584,"la grange, california, usa",62.0
136585,"paris, ile de france, france",35.0
136616,"mandeville, louisiana, usa",32.0
136638,"delfzijl, groningen, netherlands",18.0
136662,"east granby, connecticut, usa",42.0
136733,"lake macquarie, new south wales, australia",47.0
136735,"lakeland, tennessee, usa",57.0
136747,"marcellus, michigan, usa",31.0
136756,"windham, maine, usa",37.0
136795,"kansas city, missouri, usa",17.0
136829,"fredericton, new brunswick, canada",33.0
136905,"barcelona, barcelona, spain",25.0
136909,"fort wayne, indiana, usa",43.0
136916,"saskatoon, ,",32.0
136923,"rochester, illinois, usa",27.0
136943,"chesterfield, missouri, usa",32.0
137006,"frankfurt am main, hessen, germany",32.0
137065,"san francisco, california, usa",39.0
137082,"lakeland, florida, usa",25.0
137118,"lancaster, texas, usa",32.0
137119,"lancaster, pennsylvania, usa",49.0
137136,"exton, pennsylvania, usa",80.0
137137,"cincinnati, ,",32.0
137143,"pittsfield, maine, usa",32.0
137190,"rennes, bretagne, france",31.0
137211,"charlotte, north carolina, usa",32.0
137222,"brandon, florida, usa",26.0
137282,"grand junction, colorado, usa",61.0
137283,"toronto, ontario, canada",36.0
137302,"east boston, massachusetts, usa",32.0
137327,"spanaway, washington, usa",40.0
137336,"longview, washington, usa",26.0
137348,"ourense, ourense, spain",35.0
137384,"le cellier, pays de la loire, france",32.0
137397,"strasbourg, alsace, france",32.0
137434,"pekin, illinois, usa",45.0
137437,"sevilla, sevilla, spain",26.0
137480,"woodburn, oregon, usa",25.0
137497,"new york, new york, usa",44.0
137513,"calgary, alberta, canada",32.0
137524,"canberra, australian capital territory, australia",33.0
137527,"boulder, colorado, usa",44.0
137584,"superior, wi, ,",32.0
137587,"toronto, ontario, canada",28.0
137588,"portland, oregon, usa",32.0
137589,"enterprise, oregon, usa",35.0
137601,"toora, ,",40.0
137620,"east point, georgia, usa",36.0
137627,"braidwood, illinois, usa",37.0
137663,"syracuse, new york, usa",32.0
137684,"houston, texas, usa",32.0
137688,"medford, new york, usa",46.0
137742,"santo domingo, distrito nacional, dominican republic",24.0
137803,"kaltern/caldaro (bz), trentino alto adige, italy",27.0
137816,"gijon, asturias, spain",32.0
137914,"seattle, washington, usa",32.0
137939,"panama, republic of panama, panama",61.0
137968,"kalamazoo, michigan, usa",73.0
138010,"somerville, massachusetts, usa",31.0
138018,"dallas, texas, usa",35.0
138073,"glasgow, scotland, united kingdom",31.0
138097,"winter park, florida, usa",35.0
138100,"flushing, new york, usa",32.0
138115,"lakeland, florida, usa",32.0
138124,"swindon, wiltshire, united kingdom",24.0
138138,"bridgeport, connecticut, usa",39.0
138158,"san ramon, california, usa",49.0
138176,"lansdale, pennsylvania, usa",35.0
138180,"columbus, ohio, usa",39.0
138189,"saint paul, minnesota, usa",37.0
138193,"albuquerque, new mexico, usa",32.0
138198,"edmonton, alberta, canada",37.0
138202,"surrey, british columbia, canada",32.0
138220,"schertz, texas, usa",14.0
138228,"bismarck, north dakota, usa",32.0
138239,"tulsa, oklahoma, usa",40.0
138259,"oak point, texas, usa",32.0
138280,"bergenfield, new jersey, usa",32.0
138298,"waco, texas, usa",50.0
138300,"bealeton, virginia, usa",31.0
138301,"pasco, washington, usa",29.0
138303,"rimbey, alberta, canada",32.0
138307,"quantico, virginia, usa",24.0
138366,"palestine, texas, usa",32.0
138372,"ypsilanti, michigan, usa",32.0
138379,"anchorage, alaska, usa",51.0
138380,"austin, texas, usa",32.0
138381,"santa monica, california, usa",32.0
138382,"colquitt, georgia, usa",32.0
138393,"roanoke, virginia, usa",49.0
138397,"arlington, texas, usa",35.0
138425,"huntsville, alabama, usa",48.0
138437,"gainesville, florida, usa",32.0
138441,"merrimack, new hampshire, usa",34.0
138467,"santo domingo, distrito nacional, dominican republic",18.0
138515,"japser, florida, usa",36.0
138525,"thiensville, wisconsin, usa",32.0
138529,"milano, lombardia, italy",32.0
138543,"mesquite, texas, usa",21.0
138546,"sydney, new south wales, australia",28.0
138578,"cape girardeau, missouri, usa",38.0
138586,"albuquerque, new mexico, usa",42.0
138602,"bremerton, washington, usa",36.0
138641,"austin, texas, usa",32.0
138647,"st paul, minnesota, usa",32.0
138674,"chicago, illinois, usa",26.0
138687,"sacramento, ,",32.0
138689,"sayville, new york, usa",41.0
138690,"fresh meadows, new york, usa",32.0
138777,"beavercreek, oregon, usa",32.0
138783,"little rock, arkansas, usa",32.0
138813,"seattle, washington, usa",32.0
138826,"new castle, delaware, usa",61.0
138833,"ottawa, ontario, canada",27.0
138844,"winnipeg, manitoba, canada",40.0
138849,"bethlehem, pennsylvania, usa",35.0
138850,"carson, california, usa",17.0
138867,"chicago, illinois, usa",35.0
138883,"charlotte, north carolina, usa",16.0
138886,"sarasota, florida, usa",46.0
138892,"greensboro, north carolina, usa",40.0
138910,"virginia beach, virginia, usa",38.0
138951,"tucson, arizona, usa",54.0
138954,"north platte, nebraska, usa",32.0
138955,"albuquerque, new mexico, usa",52.0
138975,"sterling, virginia, usa",44.0
138985,"atascocita, n/a, usa",32.0
138995,"keyser, west virginia, usa",47.0
139070,"raleigh, north carolina, usa",30.0
139102,"davie, florida, usa",1.0
139126,"honolulu, hawaii, usa",27.0
139136,"victoria, ,",32.0
139141,"oakland, california, usa",35.0
139183,"san francisco, california, usa",32.0
139206,"elk grove, california, usa",52.0
139209,"woodridge, illinois, usa",23.0
139221,"memphis, tennessee, usa",47.0
139222,"hooksett, new hampshire, usa",34.0
139233,"campbellville, ontario, canada",47.0
139243,"new york, new york, usa",32.0
139245,"albuquerque, new mexico, usa",13.0
139273,"singapore, n/a, singapore",34.0
139287,"cincinnati, ohio, usa",32.0
139321,"waterloo, ontario, canada",27.0
139327,"liverpool, merseyside, united kingdom",24.0
139359,"fort myers, florida, usa",36.0
139360,"davidson, north carolina, usa",32.0
139380,"new york, new york, usa",32.0
139387,"hamilton, ontario, canada",30.0
139396,"vernonia, oregon, usa",32.0
139421,"austin, texas, usa",32.0
139462,"bewdley, worcestershire, united kingdom",30.0
139467,"norfolk, virginia, usa",53.0
139477,"lawrenceville, georgia, usa",56.0
139480,"plaisir, ile de france, france",26.0
139524,"lake worth, florida, usa",12.0
139548,"marietta, georgia, usa",30.0
139575,"charleston, south carolina, usa",42.0
139579,"media, pennsylvania, usa",49.0
139586,"chicago, illinois, usa",33.0
139607,"quincy, michigan, usa",47.0
139634,"brookfield, wisconsin, usa",34.0
139636,"georgetown, penang,, malaysia",22.0
139642,"mt prospect, illinois, usa",57.0
139668,"roseville, minnesota, usa",32.0
139688,"west chicago, illinois, usa",47.0
139706,"fairfax, virginia, usa",20.0
139742,"toronto, ontario, canada",36.0
139747,"charlotte, north carolina, usa",32.0
139783,"petaluma, california, usa",32.0
139827,"phoenix, arizona, usa",32.0
139828,"juneau, , usa",49.0
139835,"minneapolis, minnesota, usa",37.0
139873,"milano, ,",37.0
139884,"vilassar de mar, barcelona, spain",38.0
139904,"sherman oaks, california, usa",8.0
139907,"warsingsfehn, niedersachsen, germany",38.0
139910,"lafayette, indiana, usa",28.0
139912,"montreal, quebec, canada",32.0
139913,"monett, missouri, usa",54.0
139916,"milano, lombardia, italy",35.0
139934,"schenectady, new york, usa",32.0
139967,"brooklyn, new york, usa",32.0
140000,"london, england, united kingdom",32.0
140005,"washington, dc, usa",35.0
140013,"bromley, kent, united kingdom",41.0
140036,"milford, michigan, usa",35.0
140069,"victoria, british columbia, canada",29.0
140080,"braunschweig, niedersachsen, germany",35.0
140083,"crieff, scotland, united kingdom",32.0
140087,"porto, porto, portugal",32.0
140133,"fort worth, texas, usa",20.0
140161,"revesby, new south wales, australia",44.0
140167,"sacramento, california, usa",26.0
140184,"guildford, surrey, united kingdom",23.0
140196,"vancouver, british columbia, canada",32.0
140223,"somerville, massachusetts, usa",27.0
140232,"hamburg, hamburg, germany",39.0
140255,"orlando, florida, usa",21.0
140293,"baltimore, maryland, usa",24.0
140294,"albert lea, minnesota, usa",31.0
140340,"zeeland, michigan,",42.0
140341,"atlanta, georgia, usa",15.0
140358,"san diego, california, usa",32.0
140372,"fredericksburg, virginia, usa",32.0
140382,"melbourne, victoria, australia",38.0
140410,"st. louis, missouri, usa",26.0
140423,"norwich, england, united kingdom",36.0
140424,"phoenix, arizona, usa",38.0
140451,"birmingham, alabama, usa",38.0
140478,"ciudad de la habana, n/a, cuba",16.0
140555,"vancouver, british columbia, canada",31.0
140662,"portland, oregon, usa",30.0
140698,"sandusky, ohio, usa",32.0
140711,"wolfville, nova scotia, canada",34.0
140758,"auckland, auckland, new zealand",23.0
140763,"portland, oregon, usa",34.0
140824,"wetzlar, hessen, germany",53.0
140829,"jacksonville, florida, usa",32.0
140842,"münchen, bayern, germany",22.0
140863,"bonn, nordrhein-westfalen, germany",32.0
140879,"duesseldorf, nordrhein-westfalen, germany",36.0
140930,"marcellus, new york, usa",32.0
140974,"columbus, ohio, usa",44.0
141010,"puyallup, washington, usa",35.0
141015,"lincoln, nebraska, usa",32.0
141016,"eichstätt, bayern, germany",21.0
141047,"daly city, california, usa",47.0
141065,"abbotsford, british columbia, canada",76.0
141070,"asheville, north carolina, usa",20.0
141086,"reno, , usa",32.0
141089,"atlanta, georgia, usa",22.0
141109,"lisboa, lisboa, portugal",28.0
141127,"marthasville, missouri, usa",32.0
141157,"ile perrot, quebec, canada",32.0
141201,"redmond, washington, usa",29.0
141203,"hamburg, hamburg, germany",38.0
141210,"tübingen, baden-württemberg, germany",32.0
141256,"camano island, washington, usa",32.0
141309,"saskatoon, saskatchewan, canada",27.0
141310,"arlington, texas, usa",21.0
141322,"mansfield, texas, usa",21.0
141323,"toronto, ontario, canada",39.0
141325,"danville, pennsylvania,",32.0
141328,"hammonton, new jersey, usa",29.0
141444,"west springfield, massachusetts,",32.0
141450,"omaha, nebraska, usa",32.0
141468,"edmonton, alberta, canada",32.0
141491,"westminster, maryland, usa",47.0
141493,"dove canyon, california, usa",44.0
141496,"sterling, virginia, usa",44.0
141511,"framingham, massachusetts, usa",30.0
141518,"vigo, pontevedra,",27.0
141533,"piedmont, california, usa",32.0
141543,"bad axe, ,",32.0
141600,"dallas, texas, usa",35.0
141601,"paris, , france",29.0
141651,"bad marienberg, rheinland-pfalz, germany",32.0
141710,"omaha, nebraska, usa",32.0
141719,"houston, texas, usa",32.0
141753,"truro, nova scotia, canada",34.0
141774,"gijon, asturias, spain",32.0
141794,"milano, lombardia, italy",30.0
141801,"victoria, british columbia, canada",32.0
141805,"oxford, north carolina, usa",32.0
141819,"perth, western australia, australia",34.0
141832,"st. paul, minnesota, usa",32.0
141834,"vermillion, south dakota, usa",23.0
141871,"tamarac, florida, usa",32.0
141876,"colorado springs, colorado, usa",36.0
141888,"naples, florida, usa",19.0
141901,"christchurch, canterbury, new zealand",43.0
141902,"newport news, virginia, usa",51.0
141935,"greensboro, north carolina, usa",35.0
141949,"bloomfield, new mexico, usa",32.0
141954,"thiensville, wisconsin, usa",32.0
141958,"oslo, oslo, norway",41.0
